sample_id	x_2d	y_2d	x_3d	y_3d	z_3d	clust	member_prob	knn_clust
TCGA-ET-A3BT-01A-11D-A19J-08	9.89112457658058	-1.76573242130425	3.33766895341414	9.33104290731903	4.14569019617651	1	0.826080923806646	1
TCGA-76-6656-01A-11D-1845-08	-7.34655404468028	2.110093123866	-4.7894527720224	-5.28945540653911	-1.83486146747242	9	0.236786829385795	9
TCGA-97-7938-01A-11D-2167-08	-4.19141772909812	0.274858723849293	-1.90010973547132	-4.58725918751468	-2.71244840427188	0	0	8
TCGA-XF-AAN1-01A-31D-A42E-08	-6.58203903141316	-1.28369358664816	-0.623094556064248	-6.27961359041796	-3.15645310072722	7	0.304695628638929	7
TCGA-XF-AAN4-01A-11D-A42E-08	9.92614661551923	-1.73908547815385	3.47505150987026	9.00041828716697	3.86594473225537	1	0.822628431655837	1
TCGA-12-1089-01A-01W-0611-08	3.97008854882704	1.29187190237735	0.649924781522543	0.840775099847039	0.622538054645274	2	0.254439422653345	2
TCGA-28-5211-01C-11D-1845-08	-4.48375631831502	-0.598863381669659	-2.05158852170821	-4.98297665162046	-3.51436658098059	0	0	8
TCGA-XF-AAN5-01A-11D-A42E-08	-4.53087369303096	-1.64136583402837	-1.6699202207815	-5.26612468200151	-4.59815055117268	8	0.445157494306166	8
TCGA-L4-A4E5-01A-11D-A24P-08	-3.64157266013006	0.670510236341652	-1.43196879431932	-4.34033732413657	-2.32516287303491	0	0	5
TCGA-XF-AAN7-01A-11D-A42E-08	-5.89959154293026	-1.31035433730036	-0.964590136182919	-5.77116920546344	-3.24679444480837	0	0	7
TCGA-XF-AAN8-01A-11D-A42E-08	9.56940352448704	-5.38596824098484	4.09747826303068	11.8028924112404	4.22189789803352	1	0.844641512973743	1
TCGA-YC-A89H-01A-11D-A364-08	-3.2188916718536	-3.48808655217126	-1.91593021123514	-5.15322703842395	-6.79280931253361	8	0.492643309170933	8
TCGA-YC-A9TC-01A-22D-A391-08	8.94102415043147	-2.74652378045646	-0.0417819750283188	-1.51196249593501	1.76145839364372	4	0.438873230696443	4
TCGA-CH-5794-01A-11D-1576-08	9.71223773519132	-1.92819155851758	3.65679791709776	9.19143662027505	3.92091401553181	1	0.819104474697397	1
TCGA-EJ-5522-01A-01D-1576-08	9.31928916602236	-5.57559372888597	4.25034650351954	11.7361348378266	4.13853883017732	1	0.860217218628372	1
TCGA-34-2609-01A-01D-1522-08	-3.64578631359979	0.545918502569233	-1.52165693244294	-4.35533202423925	-2.55003501886575	0	0	8
TCGA-HI-7170-01A-11D-2114-08	4.41317932630711	1.1535442387639	0.813955086119574	1.28733325090298	0.700731825823267	2	0.697330626827644	2
TCGA-EJ-7328-01A-31D-2114-08	10.0479970813402	-2.23928072680396	3.67028274457752	9.89002175448407	4.00067204108572	1	0.7412455544067	1
TCGA-J4-8198-01A-11D-2260-08	7.9406064220778	-3.664788285247	5.29964858974059	9.26118971791772	3.44162632311529	1	0.365711152846336	1
